pe_cycles,temperature,retention_days,wear_level,ecc_correction_history,optimal_voltage_shift_mv
3522,84.72996411155773,310.8290874705141,70.44,28.574799766150893,76.81031556913344
4268,31.60951410603743,282.0893667271743,85.36,34.310080345058715,89.63287082187617
4748,83.8575448654073,223.09554569632039,94.96,40.306863335959086,92.9057702822627
4849,44.44973597491385,310.3305474052549,96.98,39.56650379784824,97.74065285091619
1243,33.02083159479839,120.70919302709845,24.86,6.9192073752367405,30.77468183590254
3709,46.91709033805974,60.60246316786653,74.18,27.03696033222096,60.42097838659739
1081,59.90968306226311,57.31984641312631,21.62,10.463149730854363,18.581037551920176
455,33.877330604214734,98.681003542732,9.1,4.625999694143383,16.47136129124902
4924,38.943540414638306,162.87290324571927,98.48,38.83993985768291,85.61836004660306
894,75.54552261279383,319.74834575464774,17.88,8.096491522435372,41.18220093155358
1384,84.9356150084764,32.680513037573824,27.68,12.295767587469493,28.51587183047432
1958,40.681224947397716,334.06334621868353,39.160000000000004,17.685836774016792,51.40489367102232
3072,29.675692256746117,337.80556927413147,61.44,24.113518086207982,73.1752690379323
1996,71.5561032996127,265.4412825942921,39.92,17.561635405870362,51.17834023886622
4285,59.02961967288444,328.60351897347056,85.7,34.024615696589976,88.4321788509728
504,26.52607431941407,281.0451200149562,10.08,1.0845500178951832,31.208874080460415
1214,81.54014629334137,192.82985228185007,24.279999999999998,10.487926846698132,35.37558840285123
1531,25.073219345992978,219.27383257246967,30.620000000000005,14.780402586874212,43.35066972390533
3440,60.64816610618667,229.3019339143177,68.8,29.079030917371735,73.59164337737269
823,47.55592163308279,46.316047558835486,16.46,8.98269178924643,19.61295864250837
928,56.18055468559583,70.46476019389131,18.56,7.77643908519528,16.018236842593943
133,33.85892271790939,191.0295842126087,2.6599999999999997,0.0,19.02574396100075
2105,64.72717595129237,42.05833416139376,42.1,17.22635106776629,38.0448722955245
3627,82.38177979366708,352.2174430568306,72.54,28.26706007617653,82.131495565025
4780,49.79768181291952,185.1014566577639,95.6,38.89554852528555,88.0984732464862
1852,53.99228804193477,138.73144285676673,37.04,14.9334595121763,41.73772872304174
4910,35.58775858697729,57.50211372091911,98.2,41.33805444169349,79.75696355230771
4175,77.97141894382028,152.03487257844301,83.5,30.633425891291296,79.7371957502621
2933,83.12633633409729,110.38555825228033,58.660000000000004,18.78939829369543,57.505314578778254
3284,71.10929753059352,32.093417488742645,65.68,26.42913195057266,56.56689502254777
4298,55.28027764038726,352.9569327618778,85.96000000000001,33.67257310079049,90.88903161460802
2811,82.19179359306099,96.71700505786556,56.220000000000006,21.44968378919081,51.00108188127881
1250,30.000253598872995,252.02163837873636,25.0,8.586681824477125,38.869641617605865
3512,51.1019058931892,33.3327131651843,70.24000000000001,28.02394436512687,56.86566241491208
1256,54.944370937216846,333.30668840427194,25.119999999999997,10.872927596484125,42.797508621616004
3376,51.97456728390449,215.6242798196106,67.52,28.107868377155174,69.39212185132216
3486,72.15718866661571,239.7582801374634,69.72,22.190843675093504,76.5377665126886
3584,63.57618791606367,285.351291644137,71.67999999999999,28.46463059185854,75.00327143439861
1396,28.23280028468701,221.15909496275552,27.92,7.60246465602725,35.16613406579225
3637,42.519334977298925,25.881222320838305,72.74000000000001,30.87669967270679,61.96861000396191
3330,42.039995145147614,156.7975846257357,66.60000000000001,27.883965756183954,65.30566016806104
2703,56.76609253154036,95.64098406586781,54.059999999999995,19.492455383090807,56.244777491352316
470,38.944797147763296,177.6517125486321,9.4,3.9372018911010813,23.202712096644476
1353,27.622665021004188,147.5786840138344,27.060000000000002,6.817573022893721,32.83408746421541
2783,62.4893732677138,301.68458781407935,55.66,23.13767356543858,66.10566252872962
2831,75.31740100477646,90.17235655656638,56.620000000000005,23.55067916391982,59.702898313804134
357,80.55452620528506,73.47488663645116,7.140000000000001,4.372165590644856,18.01701182668473
3019,83.21759714786593,349.7014978394598,60.38,25.395054567609325,77.99475818111151
667,70.7725950035859,346.5735640695505,13.34,4.2591320017310705,41.40373174812362
4468,29.08065783897364,362.6147121949244,89.36,33.68602248992793,93.70408971721602
1145,75.4522685753871,207.45891153441306,22.900000000000002,7.767369409671241,36.79142030687596
4185,45.99740476986081,41.29754561498447,83.7,33.22908327891263,64.57817978945222
3719,67.44423539650364,321.26122536907695,74.38,27.224270516579914,83.2474009844963
2745,54.53242032245433,52.96696925403881,54.900000000000006,21.268128293131777,47.89841062303032
539,73.85939868717094,56.791929000641986,10.780000000000001,3.6205430529843716,16.11668413336667
2779,47.65787263457976,70.59011213242209,55.58,24.467389307441735,46.157824768924556
4964,24.01659769810135,238.49787491847889,99.28,40.65335555922684,96.03568730305415
4136,56.1935412073606,39.12765442797271,82.72,31.64920582017311,67.11894525648583
4835,31.133886053398754,284.0727945892946,96.7,39.263453851595884,98.75398721322242
3775,82.75864610293996,21.261832524689776,75.5,31.04164402147795,63.384805663239455
2508,54.25259927865695,40.312994645214346,50.160000000000004,16.593672652859926,46.67998150301877
2779,55.98132159942193,158.58780670828293,55.58,26.383481714356986,54.22740195379035
924,78.97227133296315,138.39759821171376,18.48,7.027666432684743,34.009950176232984
2956,60.598040934826365,361.2435179650634,59.12,21.846380104885558,72.29674335191667
1581,39.677409517330965,352.9053442023267,31.619999999999997,12.688373939332907,52.48841837856501
3324,39.246150099369125,69.23385968480333,66.47999999999999,24.754551889741656,57.509480490959994
4485,52.60261224391965,345.53292395363883,89.7,32.361131585000315,98.69324858649546
255,76.32953488039533,252.6755949643676,5.1,3.1664542547467684,26.179089706039484
4804,71.65740714785811,149.2277554196304,96.08,38.51674241922787,86.64928511866016
1838,82.57813809369492,269.9652902387436,36.76,15.226392087410767,58.432294814535204
1944,24.67259798539324,328.5514524828896,38.879999999999995,12.169091270933187,54.468003326441654
9,37.44119448268201,65.75166713662588,0.18,0.9834499351486534,3.837779679101887
2871,25.21350100789219,71.53425540284631,57.42,22.513967020092824,45.92401999658963
797,68.82014760365836,149.18307821309605,15.939999999999998,3.869269925229367,24.804238818395746
4972,29.154189794774936,61.762296537300806,99.44,37.9561116153481,70.67671754438416
1015,26.49261066984444,131.54508228262276,20.3,11.264281264204346,26.8032985480878
1824,56.50869346147124,235.67740737781764,36.480000000000004,13.717848607494506,53.57313534785638
4469,46.746506287745305,296.678615746857,89.38000000000001,38.806692789734896,92.45755808890496
3136,66.48158701956035,110.20625225517081,62.72,23.17062772925363,62.1560834411678
2193,51.656000460517745,102.83169958876587,43.86,16.395390982433348,42.02739682936543
223,47.646748736129425,284.6061820020498,4.46,0.9523769556672255,33.27818193291882
4948,47.65752916855311,139.07457249091584,98.96000000000001,41.133574850650064,88.47352627235887
4158,76.67196472592555,298.74350927212714,83.16,33.760594591879325,89.23727377353035
3925,45.689667296960316,362.58381692016286,78.5,31.736702362216292,86.7645254795268
4784,41.67081330502617,357.5790667340567,95.67999999999999,40.34679053837971,102.58248934427957
4000,42.004780006477404,241.8807385192605,80.0,33.21288722123873,86.36342982193337
1633,32.77905179296787,136.95282215276944,32.66,10.343587672893882,31.001742028799278
2152,75.94477528730931,23.903798709018375,43.04,19.125318689599137,36.906822316991565
510,29.531002976792802,269.38483094172716,10.2,1.9387205804102141,29.277628015836644
384,79.05969795697435,356.95804298443403,7.68,5.042115504317359,33.331177988621164
404,38.42540192421541,24.814329073704265,8.08,4.112736463911261,7.352996208271646
4613,78.46274344130003,2.2512143765336523,92.25999999999999,38.040479781959625,74.96349945862029
4571,71.40334269294752,303.5983117523269,91.42,35.68661441672598,94.09136834721706
2000,57.82918886177331,37.32452114395656,40.0,13.834599867656681,38.64680136920773
2756,63.51555025470894,29.79238786263651,55.120000000000005,21.745035039716104,45.30438373027938
1668,41.179865903620296,332.2726649014602,33.36,13.929891128549848,53.016233134907885
1460,57.32485993129806,29.03969626023669,29.2,12.827194414533748,29.173795182956304
3636,39.00618854723531,41.616443993030536,72.72,28.056535106828242,59.04869448538196
2724,46.14773290288001,207.89439147343805,54.48,20.442260966471302,60.185205969914406
4809,69.70306608990091,276.2371731571513,96.17999999999999,37.83624216043878,95.5479688826445
4178,35.85561664766405,145.84387443069292,83.56,35.02183521643847,74.87088905040885
2048,74.52499102943995,153.5150436519925,40.96,12.775787199905066,48.360368047527054
4146,44.432385488224774,230.9084853101656,82.92,32.60735853527916,80.22280328225762
4780,54.59104745565176,184.48023261323516,95.6,36.85195283216795,85.3918583730013
716,81.22743169158676,6.7993268638668845,14.32,6.722146631847404,13.64425240393725
4544,64.28161596214687,41.457862989352954,90.88000000000001,38.49514579946659,73.97483773546098
4976,61.96426733490078,212.284005666772,99.52,36.54825859148514,91.1593192621127
4583,66.2545022943269,289.6868160397211,91.66,37.29937986141211,98.85989880976801
1823,79.67723701943649,278.5326480819339,36.46,16.35276891668497,53.38784230290661
2081,36.153391099398206,270.1206441421804,41.620000000000005,14.684772492524896,51.83856195475507
3419,59.860678376957,281.5145049159689,68.38,29.28862559426494,77.77008326087496
1574,46.025600534937396,16.221868858450915,31.480000000000004,10.603129894877107,29.601876232477643
249,20.770594058665854,326.71207121134483,4.9799999999999995,3.17704774648532,27.417539867847726
673,28.144558266397098,324.58833340226124,13.459999999999999,7.728684489085172,38.65912468737122
4533,41.124473192133244,194.1522560206291,90.66,34.747585739626125,83.62226564994087
2165,56.724998126824524,90.73693127809936,43.3,16.79134543387344,43.43828229701005
770,77.29586048525766,216.1451425652232,15.4,8.38708994252304,38.14823360361892
3962,71.42241768309357,203.6283631269796,79.24,26.963915357713358,76.30960255826822
4363,55.96668870748008,81.37938080692676,87.26,35.87798855220635,75.01120927379934
1984,24.801577163985396,220.14251530896425,39.68,19.468230817160048,42.33770496953545
1077,38.583908875673615,291.01235237672256,21.54,2.6548039056284054,46.92118754922144
235,43.836062112995855,294.2290056320185,4.7,4.034757287999757,22.482090347099682
388,60.411617038249766,21.78970513216875,7.76,4.753965448977688,10.48556887026305
3037,24.22003549368967,71.9646088115495,60.74,24.188408958921467,55.34442861271037
4858,54.462581042530765,243.90152661651632,97.16,39.68370694918479,94.30625183425948
1848,78.59519744940596,313.8386600762203,36.96,15.27532390576115,54.84667858492823
4719,65.85312522033118,190.24423509396365,94.38,36.66353023600045,88.25537957899552
2814,71.80999242657916,258.24686894226784,56.279999999999994,24.98631339483888,64.81606025272278
3374,64.30891714333978,7.691283889768706,67.47999999999999,26.9794803411579,48.856000071560395
3278,33.4282922912185,222.07359633817074,65.56,27.011235645578783,60.8976582475099
1252,27.181448304291212,351.0968377193596,25.040000000000003,8.095875617792613,51.3455101540883
3981,73.91689374531909,241.27033156694935,79.62,27.1781529897276,79.5438702597535
4673,65.20778834100935,336.6306365591167,93.46,35.02632656703078,99.5581548390446
2122,57.37900132306393,206.5934522178419,42.44,20.63434714712008,46.876828332182264
4530,32.30338622293599,307.8332392882136,90.60000000000001,37.528405957554554,92.93286892551552
2150,59.217422745263974,45.319279013858846,43.0,16.335918390978048,40.65854408027964
4859,22.035916039440387,45.08234095368803,97.18,40.01674600704027,75.80286274141172
1329,27.724543735607362,43.86545515646501,26.58,11.477706986201923,28.391978015070443
1358,40.27285973728759,178.43008649339882,27.16,7.262193568306438,36.66761752327155
2482,48.84298803172568,120.546199705547,49.64,21.555766525693276,48.91512628145884
4542,27.836692228430024,262.50283661547815,90.84,32.51979021919211,91.18545619995456
2017,27.796111950739828,329.45699871964496,40.339999999999996,14.878499550144351,58.50480968462111
1331,67.1830879379363,226.0718124293209,26.619999999999997,8.68773897191381,42.49394684131392
4344,57.03176142467657,77.82185297598144,86.88,35.15414062446703,73.11590668574286
4261,54.69322875054822,339.7700566481265,85.22,34.50996503121025,90.61149946987983
1358,49.40824218264075,192.66792842036367,27.16,4.853645784469448,41.600528964809705
4637,83.47530191239665,262.7801268945507,92.74,39.55618410905752,96.89043481516785
4854,23.23701838813449,325.0346354088397,97.08,38.95689739084744,100.82855581856408
3177,31.740766450502534,361.28865521609947,63.54,27.34170378762461,80.68145809343687
2128,62.088004231080426,184.71334142211094,42.559999999999995,17.090297352547914,45.542396254078206
2180,28.863767500330688,294.94289231954093,43.6,17.792070716550736,54.417314595752494
4892,58.309760970596294,206.90647884115836,97.84,36.26730197472012,93.91857039440532
137,56.9044796562702,177.55569028846918,2.74,0.0,14.610779785747212
3472,83.11533693657672,196.26506953584578,69.44,27.34587818447247,76.50563973903547
2832,77.42012165818645,176.76046399492202,56.64,24.04803842289989,57.66587974212062
3579,81.46096734488441,153.6752633600584,71.58,27.730623464176034,64.80374884878516
3031,27.384154015808676,264.15805203760556,60.62,22.80956850662017,65.47474270307612
4164,76.42964842152227,91.1316728208956,83.28,31.50518209365962,70.09703087161736
2593,28.390893012339887,224.9792350191902,51.85999999999999,21.460953751474207,58.36825552949753
4300,61.14059160535928,260.2304648840168,86.0,34.216828329206564,88.65137134223288
3818,66.80508044407014,325.61315418760734,76.36,28.778423533143364,83.2524013550602
4138,30.45547737970358,121.13515936221877,82.76,32.71680889607078,73.01425720336763
3823,61.12285943542008,314.1186727833635,76.46,29.078269431499116,82.51160329954406
4042,23.409932039279614,345.0312775339403,80.84,30.37935719201623,92.23653343762562
1906,39.06229557328396,236.76797470072734,38.12,12.051774637849253,45.898341911273434
760,79.87530210571758,281.57304789189976,15.2,3.3622576968056377,41.598373504162666
3445,31.1625255886215,148.0830403338888,68.89999999999999,27.454530378866945,64.5656592789447
899,24.242549509271285,347.52942822141284,17.98,3.1389911952911085,44.31791211398862
4455,48.83908297760486,244.8644311065448,89.1,33.95489890129746,84.8017498475057
2947,75.29018355427266,113.20723514548514,58.940000000000005,24.87007646267155,55.570206155710515
1719,24.983704827938848,147.55539174041834,34.38,15.715978734647775,44.46198938859342
280,43.109798739976554,225.4807626580253,5.6000000000000005,2.9803047985256756,22.36359247406201
3266,78.4853642463562,85.45933504698772,65.32,27.75982657498903,60.0891416406619
1887,27.68011074638953,275.1787575842066,37.74,15.135321300173148,50.21393652133704
3266,40.193452884276525,82.01240343841974,65.32,24.02267325833745,55.76506582072642
666,70.59733974982075,216.0030564563928,13.320000000000002,6.6996629915985615,33.71766228812114
4188,55.308714164022284,254.40737724311197,83.76,34.47739047561171,89.58359194031169
671,74.1016541411829,313.8079819164616,13.420000000000002,4.288093340368042,32.517948730591755
1969,27.253700548171896,267.8736517629606,39.379999999999995,14.50716893708309,50.41714139654144
4156,79.83602113968198,291.571158416584,83.12,33.15668995312271,85.76659720447766
3122,80.76926664348858,333.2201075467146,62.44,27.242158003966566,77.69853945623265
4699,30.095346309535913,218.1866198460564,93.97999999999999,36.84013726955417,90.47755766461768
4777,22.201905186438754,308.8922038916361,95.54,32.13739999778282,94.97377584607719
3900,84.33968982711197,84.63336432418781,78.0,32.06689055614825,66.98283588045037
523,51.34635349965759,297.3776073390701,10.459999999999999,1.9653180023886918,34.21532064563914
2393,57.184901262303036,80.91566057686529,47.86,20.034121982455456,43.85132039403856
3117,60.03380768832746,341.1396648411146,62.339999999999996,25.749306746873803,79.2611675400539
2593,71.32845008073268,120.44026817204906,51.85999999999999,23.821124191293777,49.18594593093986
1968,72.77921798798465,62.72086933409869,39.36,15.545583009218161,39.06829379296368
1753,32.605139580785305,54.081597447158686,35.06,15.016001463201386,31.287400688811314
2296,35.38138814117923,68.35435918230881,45.92,18.63547787470167,44.58017674526354
2261,76.99414688151418,163.35221262555558,45.22,19.845548300233844,51.09841375295133
2286,73.26864430878811,190.58452774422153,45.72,11.187660902274766,48.306387418868184
4202,60.1452598010071,333.5318288712303,84.04,32.26164776594259,89.0818203873755
2878,84.65544534311523,139.07040306860887,57.56,22.530268075248653,54.66115769411206
4143,67.78695633083603,79.38104270727474,82.86,33.23749877695955,70.48501440707277
3644,34.02938992846617,271.4947058213743,72.88,26.724084823119806,76.76810078654795
4432,75.03186418162409,49.14885889394117,88.64,36.04874473086104,73.75291424364582
2055,46.9576213640591,325.6834307855436,41.099999999999994,18.20450096247225,63.04973463710248
4720,22.3499229351838,149.43086685121344,94.39999999999999,36.37459460755568,85.43014513058002
1276,40.89238305775859,224.0521415340676,25.52,8.26371034027197,38.09794009523674
2766,69.63083021386004,67.95728505503075,55.32,22.918885761774106,47.80583290393407
302,82.41340346712076,53.1181394141404,6.04,2.7344998397398688,15.063507180272204
638,37.9488670597076,291.57637178552227,12.76,5.570991985844183,36.434234864687234
55,36.023561086631474,156.84133654881435,1.0999999999999999,0.0,20.424301016821964
4821,56.6350780638895,360.16112664506676,96.41999999999999,44.04017832627288,105.80227895655429
525,72.75945347805904,191.36874972514482,10.5,0.0,25.659787260001817
4569,68.52416934046153,308.66331242655673,91.38,38.28328024602376,98.7993903808633
4123,56.39732866658308,357.68674273332385,82.46,31.548949051062067,98.0984759710182
2125,61.0403293049411,102.61980895060307,42.5,23.043569354616764,40.94517208375368
3287,35.73643222621236,292.3218249367086,65.74,27.174539127467153,71.84068527531598
364,48.11732722521779,8.03224961349579,7.28,5.045674522855881,4.858776839424083
4621,36.5987657238195,248.1102530922755,92.42,37.96384116397201,90.2288967699232
4978,77.48716836490145,271.998398258015,99.56,34.935409972491826,97.98168679547415
1646,27.316042978758524,174.23775503895837,32.92,13.392730954553318,39.46480345294166
918,64.1831362606641,59.16840169288823,18.360000000000003,8.065168537638794,20.39991599334398
2797,36.918407815726525,225.10300004863416,55.94,23.322920956557304,63.03972944082197
1531,50.91253163170032,327.5979606939785,30.620000000000005,14.61413075736504,53.964724016235635
3345,39.46183071603113,339.93150784606814,66.9,27.21436261592919,79.94300278966621
1906,41.010945608865654,272.327372503155,38.12,16.857419343604818,52.643446952016205
3086,36.92554588471643,96.25533932534474,61.72,23.16643726492612,56.001830202741395
4580,68.9315398777035,317.6693280118708,91.60000000000001,33.11048386688991,94.28585311965514
2075,43.77153071663806,324.42041934611865,41.5,14.75259502250725,60.68900959192986
713,67.21320615141536,134.04340509700552,14.26,4.218839423097721,24.725246523177006
1062,49.64454545676083,66.78833383844344,21.240000000000002,6.651065636836055,16.40148884886873
1976,55.570992736518676,319.2506934586794,39.519999999999996,13.360737733694164,58.435959042280274
1296,55.313685921376674,323.06052006727725,25.919999999999998,8.452902381957196,47.12737993950427
125,83.43038515733326,36.83072086119314,2.5,0.11891782556506081,9.804810654048863
4632,43.85905962121183,352.94926666120824,92.64,35.01540922572209,101.15986056788658
3596,33.49946620084384,194.5744018737612,71.92,33.90266112258655,74.73139207843217
3283,79.26647612382914,362.71152115417175,65.66,23.464500597290815,79.31488686526372
1603,31.36455380551226,162.42801132908872,32.06,13.703855619568941,33.68191354985376
66,74.2374849798824,194.64841886623506,1.32,0.0,23.746608062808235
232,29.763968205350174,97.12023366950464,4.64,2.929648691308262,15.465384250182254
2156,62.81708172478141,328.11581761310987,43.120000000000005,16.76384673714208,59.09390854277336
1169,29.785152862194842,161.9549227314907,23.380000000000003,11.053468379399726,30.299454393747194
2158,80.00057825056291,297.3341295739951,43.16,16.464804567029763,59.64596840270534
4206,56.72553837243403,29.10301040970518,84.11999999999999,33.82263027040987,67.8127952504433
1493,41.40279954410569,287.7100194006066,29.86,7.528910950890839,44.40848825018545
4718,29.120980372633667,178.93874692178835,94.36,34.99452058078247,88.50580415913906
4007,44.12749534948961,1.9738761025836786,80.14,28.94755371354762,62.617320538652116
2472,65.82630226647277,82.58597273456014,49.44,22.808809591110926,42.12469222988247
2660,45.021807455355564,70.71152717673769,53.2,23.14409508208858,47.55696868311023
2739,35.99611884620386,274.39407217794553,54.779999999999994,22.301733971191,66.35280231693251
1761,57.53161413909812,174.17879927452478,35.22,16.17896018927363,40.99562141081822
3514,47.158420434412776,58.297214790790555,70.28,26.084375578011496,58.55855858285237
1975,30.777405341969,93.73308662151719,39.5,18.77509045257392,38.78581959457206
2362,30.009219368034692,183.98803393664795,47.24,19.089893882820462,45.62412946981614
876,65.98502936442055,7.167942021680961,17.52,6.531366408584368,15.763414916097933
3812,83.35367320855667,154.80583965627142,76.24,32.52563713377764,73.89118836156439
3448,35.151114606033666,247.49241233361514,68.96,29.494513201843784,73.24805236839029
1312,70.25465905404684,188.98042362934578,26.240000000000002,7.657187349443355,41.663481038669396
1460,25.694435659280238,218.30633249255706,29.2,13.403590923666,42.54905071790154
2709,44.80243473839181,119.21561270925217,54.17999999999999,21.32623766369281,50.729121855130906
2324,52.934729932536705,66.82263926721087,46.48,19.14672077643822,42.05392733831433
1733,37.46855144383494,295.55557097964106,34.660000000000004,13.04022344208009,52.19029718105989
1605,54.422597073426275,330.5567280742716,32.1,10.645649123625981,44.71456295390836
2563,77.36993779815054,186.42030818683617,51.25999999999999,17.79774682715429,51.69657622794625
3421,81.38846755307458,111.34004259220765,68.42,26.128062299378733,63.347063243385065
3517,26.536202034248213,186.58976277406472,70.34,29.007773708518744,74.15332429459197
2397,37.66998570897315,320.82971503264935,47.94,19.685812988965186,62.507596432174616
3735,83.64370463865212,252.36331679191787,74.7,30.28622077673349,82.61191173438627
2870,37.57719667614584,313.39487149589286,57.4,24.553831573864006,65.3307915521772
1160,65.02597782432366,119.85848942348838,23.200000000000003,9.168833313032968,28.164032842848506
4854,36.47449010157371,259.872381843186,97.08,42.62207162388786,92.83137412192545
242,43.163763565867484,238.36287460174003,4.84,2.6904154470408894,25.29193763478776
2590,32.43313421329833,208.6400081374023,51.800000000000004,18.746122047809447,59.46538165131149
1063,75.65951259031443,192.80207580913572,21.26,5.827306637793949,33.74321736179418
4324,77.37216964826776,201.1069273459529,86.48,35.25714366232914,82.89555970480892
2595,39.299313014503056,310.12994775024515,51.9,20.330432844288985,69.40769449520738
919,73.53333857109095,334.33799286651293,18.38,5.040463999120457,50.03008876183574
5,43.28570725240397,41.19406950061195,0.1,0.0,3.808853500177289
467,26.43626248818529,207.60162582047204,9.34,2.6341263834858157,24.399778978993925
4170,69.27496582398477,335.2190742027306,83.39999999999999,32.4723277845663,92.9337432826723
3,58.7690061784249,49.18009458306936,0.06,2.738669706680056,7.520479429405602
645,37.83485883859878,150.69367125337078,12.9,6.5958118714334555,23.945448771132522
117,36.44498313327006,32.514262543079944,2.34,3.0313344111323723,-0.24438746844730286
2928,83.41551908135088,41.41888673355415,58.56,26.857963031011042,51.84475986086394
2551,76.06256765805094,330.0004465842297,51.019999999999996,20.658033225735995,73.53316181241264
4289,72.6368914092947,162.85554846313008,85.78,34.81685716691287,75.39968703227086
846,28.321151061708264,251.3899737116785,16.919999999999998,7.421211397400983,29.131675824021737
2762,69.08717282613694,50.70376448388966,55.24,24.315290079098823,44.395280636027955
1141,33.945114378213624,8.010831073355863,22.82,11.236312841634113,21.001168736827942
1810,83.53028130853565,325.02664443233533,36.199999999999996,13.306334469426266,51.11558321666798
723,23.385797217546752,209.709158435393,14.46,3.4969649355922563,31.990944017822116
224,42.889001431415835,7.2955307834175,4.4799999999999995,0.0,2.475334455193021
4627,47.86210965061649,362.20391053871526,92.54,37.11946707507708,102.75675949675811
4208,73.57318925154654,179.65021980002166,84.16,31.19837171621595,78.68947999771677
4654,69.804483170263,173.69492548032568,93.08,37.959096159054305,84.30334707522577
2048,44.374489421528324,226.63367727775676,40.96,12.129710127515725,52.11024078061691
4749,56.761419074772654,2.88515498134367,94.98,41.732793439753635,75.47578107164759
4415,74.31368563450246,207.7355064028506,88.3,32.57692698646709,83.51560225371323
1573,21.182973489818426,229.76162495622475,31.46,11.279593309886234,43.607844683811976
1828,72.1415764690907,108.3880523576215,36.559999999999995,13.468760289733414,40.962247084699975
1917,81.54824164723274,265.30112956542894,38.34,18.263888870787465,47.61361078741736
4234,22.084193896471124,137.76261291955822,84.68,33.85752226817179,75.20664185422564
2026,22.962764160081868,261.98719407722115,40.52,14.075745968634259,52.005687364205386
3744,42.393410361791304,52.49619013516772,74.88,29.80773240788843,56.53659123580371
901,25.705021644898842,333.49970285497153,18.02,7.2975983673357305,41.199940325576506
4785,51.15294521910273,321.001941384535,95.7,39.05365149341758,99.33119470566803
2039,67.36619453083561,54.97866377203626,40.78,14.122582642759882,40.156209820253764
9,56.84845027706815,342.53568703621517,0.18,1.841023280156349,31.212644938010705
260,32.768074089728124,203.58979956005498,5.2,2.3400326631649526,25.717297044792563
1673,62.56273450197325,256.1021326032135,33.46,16.317579289303072,49.20281495552792
2219,64.51554114662953,306.7072342174329,44.379999999999995,17.40501504014453,57.47450763346862
2060,80.60898711952595,30.50303068420133,41.199999999999996,16.32908154741424,35.208964310140274
3713,29.54179832950819,61.78879047515079,74.26,29.372592427310195,64.82438145379447
1619,65.00185071913202,105.99268634237606,32.379999999999995,15.455336292784152,37.8237035969475
320,79.2427692254546,174.17963570625997,6.4,3.9296797090044295,24.113879325569695
1342,52.601669965841225,126.30989479904031,26.840000000000003,9.273720973797461,34.8528163568538
2376,43.51697919109867,184.63392758384936,47.52,24.35881171553074,53.09317958567501
2832,31.098717124375288,67.85971498046374,56.64,21.373105960653625,49.60899215337582
2824,76.34114762183424,248.98626107560509,56.48,21.5417310607558,64.86065343017991
1994,45.626014364638635,20.343231632061872,39.879999999999995,17.879625080782652,36.470685288765736
2958,80.1173588124,131.92906976590598,59.160000000000004,23.34289743355849,59.09671536104192
2038,75.10428937850045,65.34713430495974,40.760000000000005,14.14768570573959,32.76414410849295
3490,44.48159036681773,266.42564423279833,69.8,30.384662707542915,76.59016351912008
3677,57.304430081507064,322.53346867291765,73.54,33.42094273785156,85.97989660970998
1118,21.766312359104894,28.75696635926834,22.36,6.893785901333557,17.342978039119124
1604,37.10939118636375,286.53881739123597,32.08,15.280917679012115,46.836809098660915
4027,66.16773515700123,326.9386372085673,80.54,31.2275501058131,89.2468593793122
235,64.06421148000734,355.4991290641301,4.7,0.0,38.7332284346259
1969,42.96901487021381,211.4759815949575,39.379999999999995,17.055588649226,47.21356261881144
4429,72.55952207411468,119.49803839270346,88.58,31.689086388701078,77.97701747491588
1908,35.329343373491625,117.52036395157552,38.16,13.803630999531258,40.89634061903365
375,49.98258465489766,138.32407894247518,7.5,2.4499492523207733,19.30775177696194
3530,50.714491295208546,223.62360367458382,70.6,28.174183029103535,70.86911667749274
2635,42.153089976551115,178.93395443078063,52.7,23.266314468607963,55.670937219611034
1570,82.05329657313587,238.5767846384948,31.4,11.333291512318036,46.08338286761186
2560,65.28446217848159,14.349563838295298,51.2,23.271573438828273,45.95373605031145
3391,55.047956796274605,38.6467658891065,67.82000000000001,26.944986275110136,53.319331639350665
2965,53.183481070262154,356.4369172907678,59.3,21.54760266006467,75.36410858553339
3643,30.354246010621274,363.3157082979771,72.86,30.33253551494236,86.59351070596422
3850,44.192148309426386,272.5304682558773,77.0,34.400288134927656,84.54074791231311
872,63.73026545739198,93.58495981607588,17.44,6.054883943086482,21.32021193443722
1252,80.09706427963769,347.98433305620074,25.040000000000003,7.92787174938289,55.40761980888698
1314,73.0701638604695,78.00151973397179,26.279999999999998,9.358769426465443,23.842595075990495
4820,39.52533725739812,266.9724326860761,96.39999999999999,35.086976281415794,90.79535954780705
2898,48.20718066984567,42.06928376759417,57.96,23.79560504397425,49.41185555408296
77,25.389638846331646,236.85014197433946,1.54,0.0,16.206406082510348
2621,26.64120099731275,277.2229762249896,52.42,22.251073772076683,60.66871125640043
4227,50.56497515491648,313.76865277465015,84.54,33.283256615931144,92.0236291925853
600,54.46426144311151,268.02174098612386,12.0,6.187605336024954,36.91505590412613
1065,37.16176122029941,337.07215470473994,21.3,7.994302637309348,45.26665371656181
2136,61.780874797086184,190.13698913376464,42.72,18.05932848827988,50.85830589339367
2449,65.71974456270895,247.26144151606462,48.980000000000004,17.616740590081125,61.16353307253213
2343,39.44254855477725,134.88578105724847,46.86,19.30196386549702,42.73743740178079
1863,69.29760717099022,3.7921489905990673,37.26,13.590996857508749,32.86087700650143
1318,33.36431973754367,276.19292874557925,26.36,11.76322853089315,43.21093523304768
4711,55.376339522912296,317.4991364729901,94.22,37.400006675482324,95.88616086794273
